event_id,student_id,event_type,gate_type,location,timestamp
c398e0b1-c132-4ad4-a33c-b6d29b0501e9,2509660,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:10:58
07dc12d4-3640-4f82-8153-27a6caa2dc0f,2509669,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:11:02
b25e7bb8-09b6-4e25-be92-1356b05af7f7,2509797,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:11:05
e0b96a26-9080-4e08-94d0-4ebc2eef5739,2509697,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:11:17
41f3e883-a13b-483e-8b80-81489e2b1d33,2509631,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:11:22
b1d96816-f811-4107-ae57-0df65124e392,2509782,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:11:46
319552a6-bb85-459b-bdc7-df319de4c15b,2509747,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:11:56
18ec5514-8e8b-43ed-8960-98d22fc3dc23,2509712,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:12:12
e05a0bb8-965c-4d86-a1c7-a619ea7b595c,2509820,ENTRY,ROOM_GATE,2B,2026-03-05T08:12:35
1914639d-ed76-42f3-b000-26c131138824,2509833,ENTRY,ROOM_GATE,2A,2026-03-05T08:12:49
0aee1101-e0b6-4741-ba54-e6fe128264df,2509708,ENTRY,ROOM_GATE,1B,2026-03-05T08:12:51
dc8b0c0c-70d7-4bfc-8bc8-f4ccaf00607a,2509823,ENTRY,ROOM_GATE,2B,2026-03-05T08:13:08
8a89926a-d03e-456e-8f92-12cddc28067a,2509808,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:13:15
6afc9385-1b41-424f-9e5a-d9ec68e63580,2509761,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:13:18
90be5f41-d59a-4336-bb7e-7a16020631c2,2509731,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:13:22
23870e9d-5821-4195-bf7f-4ef48a5758f3,2509603,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:13:24
27096220-dca4-41a3-801c-c60ff42760a5,2509793,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:13:24
78d81d16-da76-492d-8838-410eca6932bb,2509748,ENTRY,ROOM_GATE,1B,2026-03-05T08:14:03
46352020-a603-41f0-af81-8040af56d7a7,2509602,ENTRY,ROOM_GATE,2A,2026-03-05T08:14:13
1051c00b-77f9-46ee-befc-89200a4a5685,2509657,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:14:16
0bd933bf-fb8d-4ebe-8f4d-2ec03128e9ac,2509810,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:14:18
77c2e5ea-b2ef-4fe7-a2fe-5ac02f6241e2,2509764,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:15:03
27667e91-0fc7-492e-ad9c-0d228d676781,2509691,ENTRY,ROOM_GATE,2B,2026-03-05T08:15:29
7736eaff-d4bc-4cee-a1f0-dde657ddce26,2509705,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:15:31
430ef9e2-5e72-4834-8dfc-d8d339b1831b,2509800,ENTRY,ROOM_GATE,1A,2026-03-05T08:16:33
bce3b9c0-a3ae-4c37-bb7d-f31a5f705ef2,2509789,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:16:47
e15a1189-e125-4ba1-b656-8509233f46d9,2509815,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:16:52
223095fb-5b2c-4b3f-945f-98c0428adf4f,2509841,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:17:31
29ca1000-3b68-4356-a9a4-ae2b37fd7f74,2509804,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:17:31
048c8d33-4253-49c1-9f9b-6581c165cfa4,2509611,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:17:45
dc518aee-2d47-4853-8fb2-5ce7ee8bafe8,2509631,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:18:00
82457a54-8bf4-403b-a2b2-00036996d0a9,2509735,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:18:07
70960b5c-c246-4b0a-b3db-7b9186da32c9,2509676,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:18:52
de791409-4583-4d94-88fc-f9c82c01c837,2509622,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:19:01
cb085083-2817-4083-a404-9eb0ee8d4684,2509697,ENTRY,ROOM_GATE,1B,2026-03-05T08:19:17
cbd7c90b-7168-4dfb-a5f5-34e07e258fe6,2509694,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:19:24
23bfd188-45a1-4c6c-b6ec-5c6dde0aaac6,2509735,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:19:42
1fbe85e1-8a7b-4f08-b4a7-cd51cf01dfaa,2509816,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:19:55
4c088a96-33ba-4eea-8334-544c6781d22d,2509811,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:20:05
50a34381-85d3-4cf9-b3a6-e41af7ca0067,2509723,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:20:34
f8ad78ee-282e-4d64-a0c3-3c66f02fe9db,2509702,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:20:37
5531705d-2ba9-478d-9a33-98908f798c4d,2509616,ENTRY,ROOM_GATE,2B,2026-03-05T08:21:13
b257a5e5-d6cd-4623-8f87-de8ff974daef,2509657,ENTRY,ROOM_GATE,2B,2026-03-05T08:21:16
f4b4a412-1aed-4b34-bb77-53f9ea5b9737,2509756,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:21:22
42a0b76f-83a1-4c33-a290-37fccb7841a3,2509631,ENTRY,ROOM_GATE,2A,2026-03-05T08:21:22
cb59f4c0-e4f9-45f1-af59-4a04cb91dfc6,2509782,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:21:33
3002a701-1b33-4a16-81fb-776454966c69,2509623,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:21:51
79d277da-5ce8-4d2b-a58c-c86b3812c9d2,2509747,ENTRY,ROOM_GATE,1B,2026-03-05T08:21:56
3bad6aa7-3c15-4e04-8cc1-f563035d551f,2509669,ENTRY,ROOM_GATE,2B,2026-03-05T08:22:02
240fd45c-ddc6-43ea-81f8-0393079410ce,2509848,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:22:05
7c540024-4db8-427d-ba4b-a75811e29970,2509683,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:22:21
d84ea626-711c-4725-9dfb-83a90e88404a,2509602,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:22:42
579abe14-4943-49d9-a5fa-d9e0e43312ea,2509775,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:22:44
2178ea59-b352-4125-8a46-71b1177b57b6,2509625,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:22:54
ff6286e2-13a5-484f-9440-699574afbcc1,2509768,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:22:56
cd85cc2f-3ea2-414f-b7a5-ee141c0dfb33,2509790,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:23:36
680c6d16-8bac-4535-9ea7-0dcc70369428,2509666,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:23:54
934c6cbc-6aed-4892-9da3-7f3734b81eac,2509751,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:23:57
87d90c89-de1f-48f0-9026-082a43159fc1,2509646,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:24:37
d629b633-773e-44a2-a0cd-820cea3ba653,2509735,ENTRY,ROOM_GATE,1A,2026-03-05T08:24:42
578558eb-f1dc-4f9b-ac47-0b9b3e1ee377,2509678,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:24:59
2d61dde4-2a55-48ef-a73e-4270e8a0a9b4,2509651,ENTRY,ROOM_GATE,1B,2026-03-05T08:25:16
2ae5e4e1-5366-4484-bc6e-599cb8ae00bd,2509711,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:25:27
bf6b0c14-5f00-4d86-98de-b492c0403ee6,2509613,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:25:30
63354f99-fbea-487f-b251-b230c33f2974,2509622,ENTRY,ROOM_GATE,2B,2026-03-05T08:26:01
f0272785-3372-485a-9035-d9950e58e53e,2509764,ENTRY,ROOM_GATE,2A,2026-03-05T08:26:03
91c1cb8f-07aa-43d3-b6ea-f1f12221d03b,2509712,ENTRY,ROOM_GATE,1A,2026-03-05T08:26:12
c354e1c6-db0c-4ce4-b235-37372b27e8f8,2509808,ENTRY,ROOM_GATE,2A,2026-03-05T08:26:15
86e0d424-265b-4da9-9928-b5978a35b166,2509640,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:26:40
531dbb48-09e1-4246-86f4-5798ff0160b2,2509815,ENTRY,ROOM_GATE,2A,2026-03-05T08:26:52
19a2c72f-5f78-44aa-a530-556cc152e00a,2509722,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:27:37
2b399ecd-fe59-4159-98b7-2023cf6f837c,2509702,ENTRY,ROOM_GATE,1B,2026-03-05T08:27:37
f9e16fdd-b892-4bed-8c6b-4194ba8be37d,2509677,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:27:38
9182b00c-5fdb-4378-829f-b7e8b073db76,2509603,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:27:48
df07d7bb-19f4-4191-9330-4795fd5a8247,2509831,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:28:37
ba2d7bec-fac4-438f-85fe-18e067355937,2509834,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:29:00
2d196027-57d9-4d7c-9996-d507b9e9de8e,2509811,ENTRY,ROOM_GATE,2A,2026-03-05T08:29:05
8c064401-70af-4b7a-9c12-5a9c1822003c,2509809,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:29:11
799ad216-5d1f-4206-bae9-e4bd71943426,2509705,ENTRY,ROOM_GATE,1A,2026-03-05T08:29:31
0b2e0f6d-50f4-470d-921d-41ddcf548c53,2509804,ENTRY,ROOM_GATE,2A,2026-03-05T08:29:31
8a0acafd-773d-43c8-9872-118e1001a47e,2509806,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:29:50
50aa5a4b-fd66-468b-9e59-6ba5926784b7,2509676,ENTRY,ROOM_GATE,1A,2026-03-05T08:29:52
fd3c7e40-5894-4915-a9cc-af82a53a44da,2509666,ENTRY,ROOM_GATE,1B,2026-03-05T08:29:54
1ed1a2ae-f6b8-451d-bd94-1c0740de5f7a,2509754,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:30:15
17f1f7f9-b98a-4ffa-bfdc-9c5b792a0129,2509775,ENTRY,ROOM_GATE,1B,2026-03-05T08:30:44
6d163db7-10d7-4e5e-bd35-6b838d628bcd,2509754,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:30:52
e4aaa010-682c-4567-bf44-bf002a6fdb16,2509754,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:31:08
6faf5022-d2a5-4e94-833d-0f4c1664ac52,2509680,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:31:35
dcaace71-267c-4185-a4b0-7f88fa55cac0,2509763,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:31:36
98607233-5e58-41ce-aa52-698268e24d89,2509721,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:31:48
b85baf96-ed5a-4618-a0f2-b93b46b17c15,2509730,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:31:50
38897c2e-8d1e-4364-bab7-f3d67a144e36,2509612,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:32:05
b54ce28b-e806-4471-a059-ebaf2362ed8d,2509756,ENTRY,ROOM_GATE,2A,2026-03-05T08:32:22
170c4afe-c390-450b-8bed-d0ee4d4a12b7,2509619,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:32:48
a08a51c9-f310-4cb6-832c-21d8d3877d92,2509643,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:33:34
cd4b94a0-b365-411a-a21e-13a515de77af,2509655,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:33:36
0d65d724-ea46-4822-a770-fa249f548412,2509786,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:34:18
6f7d9f64-a134-4012-9ee0-64e2e9117813,2509646,ENTRY,ROOM_GATE,2B,2026-03-05T08:34:37
32efe288-dd7a-4da1-9102-bec2af7d20ff,2509804,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:34:48
3d7a3d11-7207-4900-84a8-10037d32af5e,2509833,EXIT,ROOM_GATE,2A,2026-03-05T08:34:49
af2cbceb-846e-46be-88cc-28edbf2c7462,2509810,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:35:16
02daa6ac-918a-4e2d-83ad-e73054e817bf,2509780,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:35:32
130b14e4-6eb5-48d4-b26b-9243a04cb790,2509660,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:35:44
4ad6c1a0-07a7-4ae9-84d9-2d676e0b9ba2,2509757,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:35:48
3b1c1f37-999a-4768-9e10-0bcccdc7ac0b,2509625,ENTRY,ROOM_GATE,2A,2026-03-05T08:35:54
ed69eeea-b880-4d14-bfc2-65ec050d2f6a,2509720,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:35:59
1e1d2219-e9a3-4ef1-9430-efd22b05ebe3,2509849,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:36:03
bc2c34df-a3a8-45b7-8266-0545d3ca1462,2509754,ENTRY,ROOM_GATE,1B,2026-03-05T08:36:08
57ae28fc-bba4-4221-a982-f1a6a626261e,2509809,ENTRY,ROOM_GATE,1B,2026-03-05T08:36:11
d28b3fab-b43f-467e-823c-80ce396d9f7a,2509617,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:36:12
21e572dd-7a25-402c-ac0a-c90d892523ac,2509714,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:36:15
9eba8910-fe2d-4f3f-b3ca-22a897119a88,2509731,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:36:22
e8aada8a-b4c0-436a-99d6-e6362af5f19a,2509722,ENTRY,ROOM_GATE,2A,2026-03-05T08:36:37
9f5d9f6f-1c90-4208-a7ee-8b61a21bd372,2509613,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:36:37
f86c7675-d89b-42ad-9856-8547868666b4,2509721,ENTRY,ROOM_GATE,1B,2026-03-05T08:36:48
d445d943-3c1b-4e5d-ad2b-a09dbacf1b0c,2509833,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T08:36:49
ecac3481-93e4-4537-8dff-71e2bb186bb1,2509751,ENTRY,ROOM_GATE,1B,2026-03-05T08:36:57
42009617-ba2d-4098-aaa5-a6730634177d,2509781,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:37:14
1467b0d9-f5e6-4901-938a-fb3ef3000d03,2509803,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:37:25
30f8ee93-de95-499a-897e-13fde2412213,2509727,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:37:28
a7410ee4-7158-4af1-a15f-0fd15c77b94b,2509704,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:37:51
87091e80-1cb7-4c07-bd26-49402bce1104,2509612,ENTRY,ROOM_GATE,1A,2026-03-05T08:38:05
e88adcd9-6280-4dbe-8ee4-7e7fa9cb7ae7,2509748,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:38:12
42701ee5-1b2b-4cf0-b3c2-7fa6c5d5e397,2509683,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:38:33
27a7bb5c-e0a4-4328-a8a4-b57d2aa994e5,2509680,ENTRY,ROOM_GATE,1B,2026-03-05T08:38:35
508c3c6f-f817-4530-8eca-714b51ba9ba0,2509763,ENTRY,ROOM_GATE,2A,2026-03-05T08:38:36
031adadb-bd70-4da8-b599-a97715b10fdb,2509675,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:38:58
b5a41361-a5cd-4bd2-869f-33c11e8800c8,2509786,ENTRY,ROOM_GATE,1A,2026-03-05T08:39:18
27f50727-4a48-4a6e-abe5-0316233650f6,2509648,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:39:32
ad5a6765-d5de-4f11-bb0c-611a61bfafc5,2509729,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:39:50
f3d387b3-d6cd-4f42-847b-0b54386e3fb8,2509627,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:39:59
c3a7b95d-b31d-4ca8-a721-23d7dc45edb0,2509676,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:40:01
47e0ee7c-0ddf-4408-9cc0-ff27be48c4a7,2509780,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:40:07
d9d5cc3d-430e-4b7f-b995-d4e27f86d75e,2509663,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:40:08
846cd42f-ec27-449f-b85e-fb69d84755f0,2509616,EXIT,ROOM_GATE,2B,2026-03-05T08:40:13
4f0abdb3-e295-4aff-808b-4d570740cb43,2509625,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:40:22
62224ab5-39e3-415a-9bff-5393677a2419,2509818,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:40:31
6f40cbaa-01a5-41f7-ab9d-e2ab49f8ba70,2509780,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:40:41
8e4fb674-e3ee-42fc-9500-4b379cde3023,2509717,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:40:50
69aa3b71-7e9a-4d0c-9970-1727535e4170,2509662,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T08:41:20
3be6f509-2c21-4cf8-b5c3-6c40f029cb70,2509643,ENTRY,ROOM_GATE,2B,2026-03-05T08:41:34
b1938a8d-a25e-4419-921f-c7180228e3be,2509683,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:41:38
e02c55f5-4f46-4a00-9cbf-afe7d434e39d,2509724,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:41:45
c6e80868-8b17-46f1-90c7-1aa710e18e3f,2509782,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T08:41:46
2805d02e-966d-4c80-9d96-55355fbd2c55,2509675,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:41:55
43f9c72a-b6b7-4aa7-9b40-02be733bf3d7,2509814,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:42:02
a2c9614c-6ba0-493c-897e-45ceeade2c18,2509671,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:42:10
a06b4d0a-31c3-48a0-8588-852c930f84a6,2509616,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T08:42:13
d18412a8-8413-471f-8fe9-d2e5d87376ea,2509754,ENTRY,ROOM_GATE,1A,2026-03-05T08:42:15
11bfefe2-56ce-4759-869b-a6ffba8587e8,2509609,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:42:22
5f7fbd3a-3563-446b-a08f-b85092d29a6e,2509692,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:42:43
68b19814-9d39-4891-8c91-5aca90546412,2509609,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T08:42:45
8011b023-3375-4954-b40a-449b2c716d10,2509801,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:42:47
f8ae2dcf-b0b1-435e-bd1b-b60b35b771ed,2509666,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:42:49
3901cc03-083e-42f0-a098-dc3be349486c,2509754,ENTRY,ROOM_GATE,1B,2026-03-05T08:42:52
421dc4bc-ddc1-49e5-9f27-fb76113968c6,2509663,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:42:53
abcffe7b-da60-42fd-8cf8-8cb2da60875a,2509720,ENTRY,ROOM_GATE,1A,2026-03-05T08:42:59
9b8e37f9-18e7-4369-beb8-29832f18768b,2509834,ENTRY,ROOM_GATE,2A,2026-03-05T08:43:00
38e5b53d-42c2-4ec9-a5c6-3f15576b7f2b,2509740,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:43:27
5240dcd7-5430-461d-8326-3243801140ef,2509704,ENTRY,ROOM_GATE,2A,2026-03-05T08:43:51
157a65bb-2c24-4a1f-aa28-892e3d25af3d,2509784,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:44:09
f45cc452-389e-4cba-8218-98fdacf03840,2509631,EXIT,ROOM_GATE,2A,2026-03-05T08:44:22
495fa03f-2fd9-4ddf-8c2c-f140e7d2dc4e,2509655,ENTRY,ROOM_GATE,1A,2026-03-05T08:44:36
285e94cc-2c91-4650-9295-ad65c12459d2,2509747,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:44:53
e8f4f410-dc03-475d-ba7f-aa14ee5e68b9,2509797,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:45:02
a9fa9d7e-7b3e-46e9-80af-91460a6a6777,2509752,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:45:10
92b6abbd-8189-4d7d-8523-756c0fdcdf13,2509748,ENTRY,ROOM_GATE,1B,2026-03-05T08:45:12
a61081b1-8c28-437c-9d25-d725b8941a45,2509803,ENTRY,ROOM_GATE,2A,2026-03-05T08:45:25
944c44cc-c222-48b3-a801-56040408b832,2509780,ENTRY,ROOM_GATE,2B,2026-03-05T08:45:32
7df12637-bb1f-420c-b007-248e71aeb8ab,2509746,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:45:53
31b3e41f-c51a-410d-91af-bd6935b4dfa0,2509627,ENTRY,ROOM_GATE,2A,2026-03-05T08:45:59
eec3392b-1d81-4917-83ad-cacb1a768317,2509631,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T08:46:22
23078ca7-f479-48b7-a512-305816e28974,2509661,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:46:59
6148d69b-1c16-4755-867a-d143fed11bc3,2509647,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:47:18
c8f1157a-e744-4d70-8022-494fe668aaa4,2509810,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T08:47:18
2e44fd82-65bb-4478-9354-3ce6f5d2f6e2,2509823,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:47:39
e7c20ba8-4f0c-4a5d-ae65-00cc26ef63b5,2509675,ENTRY,ROOM_GATE,2B,2026-03-05T08:47:55
1fc34c0b-4d55-4653-b452-29cb00c4ce4e,2509756,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:47:59
84c08c61-92dd-42f1-8af5-3816598e4a58,2509631,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:48:05
42c97de7-85c1-4607-963b-4e378f5718e2,2509780,ENTRY,ROOM_GATE,2A,2026-03-05T08:48:07
15d59bd6-43a7-4570-b7ef-d6c99f73c8a8,2509731,ENTRY,ROOM_GATE,2B,2026-03-05T08:48:22
cf3a6dab-47e1-4d3b-a599-72ce4e0eccef,2509683,ENTRY,ROOM_GATE,2A,2026-03-05T08:48:33
6454f846-e0a9-4b7d-a1c5-fe0da0f7d737,2509637,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:48:54
993c0e19-fbd1-4ce9-a70e-ca7777a193ec,2509814,ENTRY,ROOM_GATE,2B,2026-03-05T08:49:02
818ae85a-6dd6-4357-b14a-ffc0638b352d,2509671,ENTRY,ROOM_GATE,2A,2026-03-05T08:49:10
3217ba6f-1751-471d-98a5-f93cbd351d8c,2509617,ENTRY,ROOM_GATE,1A,2026-03-05T08:49:12
f14d239e-b288-464f-b4c9-aba2df7ea0de,2509720,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T08:49:23
